station_id,study_scope,scope_basis,programme,site_type,organization,state,site_cluster
21MABCH-MA562850-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA562850-1
21MABCH-MA565565-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA565565-1
21MABCH-MA567204-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA567204-1
21MABCH-MA567339-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA567339-1
21MABCH-MA567496-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA567496-1
21MABCH-MA570977-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA570977-1
21MABCH-MA576153-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA576153-1
21MABCH-MA576579-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA576579-1
21MABCH-MA579607-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA579607-1
21MABCH-MA582409-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA582409-1
21MABCH-MA582747-2,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA582747-2
21MABCH-MA584217-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA584217-1
21MABCH-MA588301-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA588301-1
21MABCH-MA589398-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA589398-1
21MABCH-MA590846-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA590846-1
21MABCH-MA591966-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA591966-1
21MABCH-MA594150-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA594150-1
21MABCH-MA594434-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA594434-1
21MABCH-MA595981-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA168754-1
21MABCH-MA596706-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA596706-1
21MABCH-MA604733-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA604733-1
21MABCH-MA609608-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA609608-1
21MABCH-MA609608-2,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA350664-1
21MABCH-MA613695-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA613695-1
21MABCH-MA613743-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA613743-1
21MABCH-MA614662-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA614662-1
21MABCH-MA615428-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA487104-1
21MABCH-MA617417-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA617417-1
21MABCH-MA619229-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA532575-1
21MABCH-MA620657-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA620657-1
21MABCH-MA620999-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA620999-1
21MABCH-MA624472-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA624472-1
21MABCH-MA625295-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA625295-1
21MABCH-MA626369-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA366029-1
21MABCH-MA629499-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA629499-1
21MABCH-MA632453-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA632453-1
21MABCH-MA633929-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA633929-1
21MABCH-MA634415-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA634415-1
21MABCH-MA636475-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA636475-1
21MABCH-MA637345-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA637345-1
21MABCH-MA639914-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA639914-1
21MABCH-MA640314-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA640314-1
21MABCH-MA640852-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA640852-1
21MABCH-MA640881-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA640881-1
21MABCH-MA641809-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA641809-1
21MABCH-MA648803-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA282126-1
21MABCH-MA649766-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA649766-1
21MABCH-MA652407-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA652407-1
21MABCH-MA653169-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA653169-1
21MABCH-MA655169-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA591966-1
21MABCH-MA659637-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA487104-1
21MABCH-MA659742-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA659742-1
21MABCH-MA665107-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA402482-1
21MABCH-MA666875-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA666875-1
21MABCH-MA666958-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA666958-1
21MABCH-MA667947-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA667947-1
21MABCH-MA670056-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA670056-1
21MABCH-MA670821-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA670821-1
21MABCH-MA670915-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA459982-3
21MABCH-MA672768-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA672768-1
21MABCH-MA673086-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA673086-1
21MABCH-MA680777-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA680777-1
21MABCH-MA681484-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA681484-1
21MABCH-MA684125-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA684125-1
21MABCH-MA686988-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA686988-1
21MABCH-MA687258-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA687258-1
21MABCH-MA687430-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA687430-1
21MABCH-MA689045-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA689045-1
21MABCH-MA689045-2,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA689045-2
21MABCH-MA690649-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA690649-1
21MABCH-MA691904-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA691904-1
21MABCH-MA693303-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA693303-1
21MABCH-MA693303-2,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA693303-2
21MABCH-MA693303-3,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA693303-3
21MABCH-MA693303-4,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA693303-4
21MABCH-MA694963-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA694963-1
21MABCH-MA695584-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA695584-1
21MABCH-MA697743-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA697743-1
21MABCH-MA697913-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA293803-1
21MABCH-MA698753-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA698753-1
21MABCH-MA700735-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA700735-1
21MABCH-MA701589-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA701589-1
21MABCH-MA703173-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA703173-1
21MABCH-MA704853-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA704853-1
21MABCH-MA715507-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA715507-1
21MABCH-MA715607-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA715607-1
21MABCH-MA715948-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA715948-1
21MABCH-MA716287-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA716287-1
21MABCH-MA719545-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA719545-1
21MABCH-MA720593-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA720593-1
21MABCH-MA725124-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA725124-1
21MABCH-MA730450-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA730450-1
21MABCH-MA732900-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA732900-1
21MABCH-MA733751-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA733751-1
21MABCH-MA736353-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA464209-1
21MABCH-MA736369-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA736369-1
21MABCH-MA737218-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA737218-1
21MABCH-MA739950-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA739950-1
21MABCH-MA743318-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA743318-1
21MABCH-MA748740-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA748740-1
21MABCH-MA749708-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA151015-1
21MABCH-MA751175-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA751175-1
21MABCH-MA752065-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA752065-1
21MABCH-MA753387-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA753387-1
21MABCH-MA753563-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA753563-1
21MABCH-MA755479-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA755479-1
21MABCH-MA755479-2,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA755479-2
21MABCH-MA758031-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA758031-1
21MABCH-MA758675-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA758675-1
21MABCH-MA760601-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA760601-1
21MABCH-MA761893-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA761893-1
21MABCH-MA767879-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA767879-1
21MABCH-MA769380-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA769380-1
21MABCH-MA771446-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA771446-1
21MABCH-MA771599-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA614662-1
21MABCH-MA772199-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA772199-1
21MABCH-MA772916-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA772916-1
21MABCH-MA773357-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA773357-1
21MABCH-MA774596-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA774596-1
21MABCH-MA780412-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA780412-1
21MABCH-MA786288-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA786288-1
21MABCH-MA788803-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA788803-1
21MABCH-MA789600-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA789600-1
21MABCH-MA794165-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA282318-1
21MABCH-MA796562-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA796562-1
21MABCH-MA801427-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA801427-1
21MABCH-MA802515-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA802515-1
21MABCH-MA808045-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA808045-1
21MABCH-MA813829-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA813829-1
21MABCH-MA815597-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA684125-1
21MABCH-MA816297-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA816297-1
21MABCH-MA816733-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA816733-1
21MABCH-MA822481-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA822481-1
21MABCH-MA822629-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA822629-1
21MABCH-MA823928-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA823928-1
21MABCH-MA824643-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA824643-1
21MABCH-MA825255-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA825255-1
21MABCH-MA826085-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA826085-1
21MABCH-MA827016-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA827016-1
21MABCH-MA828337-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA828337-1
21MABCH-MA837135-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA837135-1
21MABCH-MA837294-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA837294-1
21MABCH-MA838168-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA838168-1
21MABCH-MA839637-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA839637-1
21MABCH-MA841187-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA841187-1
21MABCH-MA842468-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA842468-1
21MABCH-MA844254-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA844254-1
21MABCH-MA845437-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA845437-1
21MABCH-MA845618-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA845618-1
21MABCH-MA846279-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA846279-1
21MABCH-MA850825-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA338567-1
21MABCH-MA851889-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA851889-1
21MABCH-MA852444-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA852444-1
21MABCH-MA858920-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA858920-1
21MABCH-MA861846-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA861846-1
21MABCH-MA862458-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA703173-1
21MABCH-MA866757-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA866757-1
21MABCH-MA869051-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA869051-1
21MABCH-MA870041-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA870041-1
21MABCH-MA870078-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA870078-1
21MABCH-MA871019-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA871019-1
21MABCH-MA871019-2,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA871019-2
21MABCH-MA871019-3,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA871019-3
21MABCH-MA871019-4,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA871019-4
21MABCH-MA872338-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA237154-1
21MABCH-MA881381-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA881381-1
21MABCH-MA882144-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA882144-1
21MABCH-MA891161-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA891161-1
21MABCH-MA895787-1,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,21MABCH,MA,21MABCH-MA895787-1
